,Country,Year,Metric tons in thousands_x,Metric tons in thousands_y
4789,ECA: Southern Africa,2010,288.3909999999999,459.43800000000005
4790,ECA: West Africa,2010,683.1809999999999,97.32100000000003
4791,ECCAS (Economic Community of Central African States),2010,12.216999999999993,0.0
4792,ECLAC (Economic Commission for Latin America and the Caribbean),2010,2500.483,16981.138000000006
4793,ECLAC: Caribbean,2010,84.34899999999999,155.13999999999996
4794,ECLAC: Latin America,2010,2416.1380000000004,16826.005000000016
4795,ECO (Economic Cooperation Organization),2010,2456.1500000000015,2609.6770000000015
4796,ECOWAS (Economic Community of West African States),2010,683.1809999999999,97.32100000000003
4797,EFTA (European Free Trade Association),2010,1012.6990000000003,3787.429
4798,EIEs (Emerging Industrial Economies) (UNIDO),2010,249838.90899999996,42999.23999999999
4799,ESCAP (Economic and Social Commission for Asia and the Pacific),2010,382681.0030000002,263582.8379999999
4800,ESCAP: Africa,2010,2431.397000000002,2468.8440000000037
4801,ESCAP: Countries with special needs,2010,230.4270000000004,1546.5729999999996
4802,ESCAP: East and North-East Asia (ENEA),2010,369214.756,226584.46000000017
4803,"ESCAP: East and North-East Asia, incl. the Russian Federation",2010,369516.91800000006,227202.88599999997
4804,ESCAP: Europe,2010,61187.333999999995,165246.5960000001
4805,ESCAP: High-income economies (World Bank),2010,136193.12199999994,233093.1640000001
4806,ESCAP: Landlocked developing countries,2010,52.01,177.429
4807,ESCAP: Latin America,2010,2500.483,16981.138000000006
4808,ESCAP: Least developed countries,2010,186.84200000000018,1392.4950000000008
4809,ESCAP: Lower-middle-income economies (World Bank),2010,7539.970000000001,10860.560000000021
4810,ESCAP: North and Central Asia,2010,330.7460000000001,750.0759999999998
4811,ESCAP: Other area,2010,1302.5119999999997,5835.142
4812,ESCAP: Pacific,2010,341.7980000000002,5565.5369999999975
4813,ESCAP: Pacific island developing economies (PIDE),2010,19.952999999999996,29.77600000000001
4814,ESCAP: Small islands developing States,2010,136.34500000000017,1761.243999999998
4815,ESCAP: South and South-West Asia,2010,6373.424999999999,5747.393000000005
4816,ESCAP: Upper-middle-income economies (World Bank),2010,238947.92199999996,19629.084999999995
4817,ESCWA (Economic and Social Commission for Western Asia),2010,2450.3259999999996,6939.237999999995
4818,ESCWA: Arab LDCs,2010,90.44200000000004,1123.3700000000003
4819,ESCWA: Arab countries,2010,2525.978,6970.6439999999975
4820,ESCWA: Maghreb,2010,549.057,668.9569999999997
4821,ESCWA: Mashreq,2010,1360.9449999999997,1505.976999999998
4822,EU15 (European Union 1995 … 2004),2010,47513.587000000036,150107.89299999998
4823,EU25 (European Union 2004 … 2007),2010,58953.058,159119.42300000007
4824,EU27 (European Union 2007 … 2013),2010,59405.93599999998,160486.02200000003
4825,EU28 (European Union 2013 … 2020),2010,59501.363999999965,160720.69200000004
4826,Eastern Africa,2010,159.19,435.1940000000002
4827,Eastern Asia,2010,374069.1390000003,233354.515
4828,Eastern Europe,2010,8582.324999999999,9209.408999999998
4829,Eastern and South-Eastern Asia,2010,380489.43299999996,258289.87100000016
4830,Ecuador,2010,18.887000000000008,322.42600000000004
4831,Egypt,2010,789.3940000000003,855.7100000000002
4832,El Salvador,2010,127.01300000000006,319.914
4833,Emerging markets,2010,392663.4719999998,234317.39300000004
4834,Emerging markets: Africa,2010,1470.2700000000004,1181.528
4835,Emerging markets: America,2010,1938.9080000000001,15136.709
4836,Emerging markets: Asia,2010,383181.66799999983,209186.739
4837,Emerging markets: Europe and Kazakhstan,2010,6072.606999999998,8812.435999999994
4838,Estonia,2010,103.498,433.35499999999996
4839,Eswatini,2010,11.17399999999999,7.251999999999997
4840,Ethiopia,2010,13.078999999999994,7.059000000000001
4841,Euro area,2010,45050.913000000015,109634.29200000004
4842,Europe,2010,61489.49,165865.03300000008
4843,European Union (2020 …),2010,57937.30999999998,134737.86400000003
4844,Fiji,2010,0.5920000000000004,17.719
4845,Finland,2010,83.41100000000002,921.9739999999996
4846,France,2010,2795.9060000000018,14327.637999999999
4847,French Polynesia,2010,0.0,7.820000000000003
4848,G-77 (Group of 77),2010,250329.0130000001,43485.62900000005
4849,G20 (Group of Twenty),2010,319649.53300000005,327324.10100000014
4850,G7 (Group of Seven),2010,34828.49099999999,226932.13199999998
4851,G8 (Group of Eight),2010,35130.65500000001,227550.56000000008
4852,GCC (The Cooperation Council for the Arab States of the Gulf),2010,525.5330000000002,3672.344000000002
4853,GSTP (Global System of Trade Preferences among Developing Countries),2010,17709.737000000005,54828.57099999996
4854,GSTP: Africa,2010,1920.8559999999993,1731.5350000000024
4855,GSTP: Asia,2010,13672.881999999998,37459.10899999996
4856,GSTP: Latin America,2010,2018.3710000000008,15608.294000000007
4857,Georgia,2010,4.948999999999997,8.194000000000008
4858,Germany,2010,9283.701000000005,49030.22299999999
4859,Ghana,2010,42.32399999999995,8.818999999999994
4860,Greece,2010,222.73799999999986,1551.6919999999993
4861,Guatemala,2010,20.911,185.55400000000006
4862,Guyana,2010,0.014000000000000005,49.05899999999998
4863,HIPCs (Heavily indebted poor countries) (IMF),2010,415.394,751.2369999999999
4864,High-income OECD members (World Bank),2010,79043.62600000008,305725.06499999977
4865,High-income developing economies,2010,380867.7989999998,214979.06499999994
4866,High-income economies (World Bank),2010,218455.72300000017,483762.98600000015
4867,High-income non OECD members (World Bank),2010,139412.10499999998,178037.916
4868,Honduras,2010,30.31899999999999,81.50800000000002
4869,Hungary,2010,297.72700000000015,475.17999999999995
4870,IGAD (Intergovernmental Authority on Development),2010,75.61199999999998,205.0170000000002
4871,Iceland,2010,0.0,105.80399999999999
4872,India,2010,3689.0790000000015,1872.198999999998
4873,Indonesia,2010,1109.7019999999998,4606.593000000001
4874,Industrialized economies (UNIDO),2010,214689.9340000001,478919.14800000034
4875,Iran (Islamic Republic of),2010,8.984,453.0839999999996
4876,Ireland,2010,2332.345999999999,1211.0299999999995
4877,Israel,2010,121.597,390.80499999999984
4878,Italy,2010,4654.738000000002,8814.498000000007
4879,Jamaica,2010,0.6300000000000003,0.6060000000000003
4880,Japan,2010,399.492,53910.57200000001
4881,Jordan,2010,2.232999999999999,160.53999999999994
4882,Kazakhstan,2010,0.027000000000000017,43.756999999999984
4883,Kenya,2010,34.417,113.34300000000005
4884,"Korea, Republic of",2010,1830.2129999999995,7745.162999999999
4885,Kyrgyzstan,2010,20.327000000000005,52.14300000000005
4886,LAIA (Latin American Integration Association),2010,2007.1310000000014,15489.095000000008
4887,LAS (League of Arab States),2010,2525.978,6970.6439999999975
4888,LDCs (Least developed countries),2010,440.59199999999987,2876.755
4889,LDCs: Africa,2010,168.84400000000002,362.5139999999998
4890,LDCs: Africa and Haiti,2010,168.84400000000002,362.5139999999998
4891,LDCs: Asia,2010,270.6739999999999,2514.235
4892,LIFDC (Low-income food-deficit countries) (FAO),2010,6866.725999999998,6852.763999999999
4893,LLDCs (Landlocked developing countries),2010,293.6469999999999,586.4899999999998
4894,LMMC (Like-Minded Megadiverse Countries),2010,242807.66899999988,31354.504
4895,Lao People's Dem. Rep.,2010,27.72000000000002,6.251999999999998
4896,Latin America and the Caribbean,2010,2500.483,16981.138000000006
4897,Latvia,2010,1851.6320000000005,216.04599999999994
4898,Lebanon,2010,47.15700000000001,130.872
4899,Lesotho,2010,7.362999999999997,0.11100000000000006
4900,Lithuania,2010,894.344,305.9230000000001
4901,Low-income developing economies,2010,759.302999999999,1854.6190000000017
4902,Low-income economies (World Bank),2010,719.8159999999997,1646.3590000000008
4903,Lower-middle-income economies (World Bank),2010,10121.629999999992,13530.352999999996
4904,Luxembourg,2010,297.1200000000001,230.83300000000003
4905,MERCOSUR (Southern Common Market),2010,351.7419999999997,2068.2369999999996
4906,MRU (Mano River Union),2010,137.72600000000006,0.7040000000000003
4907,MSG (Melanesian Spearhead Group),2010,0.6140000000000004,17.719
4908,Madagascar,2010,0.42900000000000027,12.869999999999987
4909,Major net food-exporting economies,2010,52168.24099999999,164755.02800000034
4910,Major net food-importing economies,2010,411058.86099999974,360505.0959999999
4911,Malawi,2010,5.484999999999991,1.9700000000000013
4912,Malaysia,2010,2408.120000000001,4735.549000000007
4913,Maldives,2010,0.0,0.8500000000000004
4914,Mali,2010,0.4420000000000003,14.130000000000008
4915,Malta,2010,4.857999999999998,29.956999999999983
4916,Mauritius,2010,2.0960000000000005,44.66099999999998
4917,Mexico,2010,1224.247,12150.763999999992
4918,Middle Africa,2010,8.438000000000002,0.0
4919,Middle-income developing economies,2010,10997.583000000004,18348.753
4920,"Moldova, Republic of",2010,0.054000000000000034,2.379
4921,Montenegro,2010,0.2820000000000001,6.144999999999998
4922,Morocco,2010,430.96099999999996,252.1209999999998
4923,Mozambique,2010,27.161000000000026,0.11100000000000006
4924,NAFTA (North American Free Trade Agreement),2010,17354.854000000007,87017.11199999998
4925,Nagoya Protocol on Access and Benefit Sharing,2010,311298.41099999985,267576.64700000006
4926,Namibia,2010,0.7880000000000004,57.84800000000001
4927,Nepal,2010,0.6560000000000005,17.67099999999999
4928,Net food-exporting developed economies,2010,41323.681999999964,128556.02500000004
4929,Net food-exporting developing economies,2010,13760.299,37583.43900000002
4930,Net food-exporting economies,2010,55083.98199999997,166139.4670000001
4931,Net food-importing developed economies,2010,37139.76599999998,172012.51499999998
4932,Net food-importing developing economies,2010,378864.40099999984,197599.01700000002
4933,Net food-importing economies,2010,416004.16699999996,369611.5110000002
4934,Netherlands,2010,8304.306,10799.388999999996
4935,New Caledonia,2010,0.0,3.752000000000001
4936,New Zealand,2010,146.07800000000003,1161.2350000000008
4937,Nicaragua,2010,17.326999999999998,156.33200000000002
4938,Niger,2010,0.0,2.208000000000001
4939,Nigeria,2010,464.44399999999996,2.5039999999999965
4940,North Macedonia,2010,97.63700000000001,29.626999999999985
4941,Northern Africa,2010,1341.1369999999986,1526.3009999999992
4942,Northern America,2010,16131.042000000007,74866.361
4943,Northern America and Europe,2010,77620.538,240731.38599999965
4944,Northern Europe,2010,14098.654000000002,46999.547999999995
4945,Norway,2010,139.717,974.9869999999999
4946,OAS (Organization of American States),2010,18631.08099999999,91847.49400000002
4947,OECD (Organisation for Economic Cooperation and Development),2010,81202.88199999997,318950.6829999994
4948,OECS (Organisation of Eastern Caribbean States),2010,0.08100000000000004,3.199000000000002
4949,OIC (Organisation of Islamic Cooperation),2010,9504.78900000001,20508.932
4950,OPEC (Organization of the Petroleum Exporting Countries),2010,950.6769999999996,4277.449999999999
4951,Oceania,2010,341.7980000000002,5565.5369999999975
4952,Oman,2010,92.89299999999994,149.42600000000007
4953,Pakistan,2010,1507.8429999999998,1203.362000000001
4954,Panama,2010,8.574000000000003,116.80200000000008
4955,Paraguay,2010,28.682000000000002,141.55800000000002
4956,Peru,2010,74.49800000000003,23.227
4957,Philippines,2010,50.70100000000003,4780.370000000001
4958,Poland,2010,3293.743,3400.224000000001
4959,Portugal,2010,639.93,2046.0870000000011
4960,Romania,2010,163.92899999999995,969.8050000000009
4961,Russian Federation,2010,302.15300000000013,618.4310000000002
4962,SAARC (South Asian Association for Regional Cooperation),2010,5448.629000000001,4446.4270000000015
4963,SACU (Southern African Customs Union),2010,236.625,410.035
4964,SADC (Southern African Development Community),2010,324.94499999999994,641.8439999999998
4965,SIDS (Small island developing States) (UN-OHRLLS),2010,301.5070000000001,2447.0540000000005
4966,SIDS (Small island developing States) (analytical),2010,103.48400000000001,163.358
4967,SIDS: Atlantic and Indian Ocean,2010,4.274999999999996,45.510999999999996
4968,SIDS: Caribbean,2010,79.249,99.65200000000002
4969,SIDS: Pacific,2010,19.941999999999993,18.195000000000014
4970,Saint Vincent and the Grenadines,2010,0.0,0.8480000000000005
4971,Samoa,2010,0.3360000000000002,0.46800000000000025
4972,Saudi Arabia,2010,398.8140000000001,2978.403000000001
4973,Selected LIFDC (Low-income food-deficit countries),2010,6633.756000000001,5603.8949999999995
4974,Selected exporters of agricultural products,2010,915.5470000000003,2914.6850000000004
4975,Selected exporters of manufactured goods,2010,386855.47300000046,217301.6890000001
4976,Selected exporters of manufactured goods and primary commodities,2010,247434.3939999998,46652.674000000006
4977,Selected exporters of minerals and mining products,2010,390.16099999999983,713.5699999999993
4978,Selected exporters of petroleum,2010,1094.498,4740.196000000002
4979,Senegal,2010,1.904999999999999,3.6169999999999973
4980,Serbia,2010,23.171000000000003,130.67899999999997
4981,Singapore,2010,116.3800000000001,1730.6289999999985
4982,Slovakia,2010,2290.0000000000005,239.04900000000006
4983,Slovenia,2010,1086.6940000000006,1045.314
4984,South Africa,2010,216.4360000000001,323.3219999999999
4985,South America,2010,774.3530000000007,3277.0100000000016
4986,South-eastern Asia,2010,6420.304000000003,24935.349000000013
4987,Southern Africa,2010,236.625,410.035
4988,Southern Asia,2010,5457.603000000003,4899.499999999999
4989,Southern Europe,2010,8319.712000000009,21299.647999999994
4990,Spain,2010,1270.887,7082.390999999994
4991,Sri Lanka,2010,95.08899999999994,47.322
4992,Sub-Saharan Africa,2010,1090.2509999999986,942.5569999999996
4993,Sub-Saharan Africa excluding South Africa,2010,873.823,619.2209999999997
4994,Suriname,2010,0.0,6.426999999999997
4995,Sweden,2010,6094.759000000003,2547.937000000002
4996,"Switzerland, Liechtenstein",2010,872.9720000000005,2706.646999999999
4997,Syrian Arab Republic,2010,521.3749999999999,358.86899999999974
4998,TPP (Trans-Pacific Partnership),2010,10611.363,85492.06899999994
4999,"Tanzania, United Republic of",2010,34.124999999999986,169.52299999999997
5000,Thailand,2010,709.0530000000002,7497.203000000001
5001,Togo,2010,30.536999999999992,41.155999999999985
5002,Trinidad and Tobago,2010,2.439,30.59000000000002
5003,Tunisia,2010,46.255000000000045,386.5260000000001
5004,Turkey,2010,915.8140000000002,847.89
5005,UNASUR (Union of South American Nations),2010,31.774999999999988,478.86400000000026
5006,UNECE (Economic Commission for Europe),2010,78686.08899999999,242101.73099999988
5007,"UNECE: Eastern Europe, Caucasus and Central Asia",2010,659.591,1080.709
5008,UNECE: West Balkans,2010,436.9620000000002,589.8590000000002
5009,Uganda,2010,25.41399999999998,82.99800000000003
5010,Ukraine,2010,279.46,160.39299999999994
5011,United Kingdom,2010,1564.053000000002,25982.820000000003
5012,United Nations member States,2010,332713.95000000024,364812.42799999996
